date,equity,close,shares,cash
2024-09-13,127662.83,224.11,0,127662.83
2024-09-18,127662.83,226.32,0,127662.83
2024-09-19,127662.83,228.4,0,127662.83
2024-09-20,127662.83,227.04,0,127662.83
2024-09-23,127662.83,224.96,0,127662.83
2024-09-24,127662.83,227.8,0,127662.83
2024-09-25,127662.83,229.16,0,127662.83
2024-09-26,127662.83,237.54,0,127662.83
2024-09-27,127662.83,247.59,0,127662.83
2024-09-30,127662.83,270.98,0,127662.83
2024-10-08,127662.83,286.0,0,127662.83
2024-10-09,127625.03,210.0,600,1625.03
2024-10-10,131825.03,217.0,600,1625.03
2024-10-11,133997.03,220.62,600,1625.03
2024-10-14,138545.03,228.2,600,1625.03
2024-10-15,132305.03,217.8,600,1625.03
2024-10-16,129977.03,213.92,600,1625.03
2024-10-17,129683.03,213.43,600,1625.03
2024-10-18,131885.03,217.1,600,1625.03
2024-10-21,134465.03,221.4,600,1625.03
2024-10-22,133661.03,220.06,600,1625.03
2024-10-23,133625.03,220.0,600,1625.03
2024-10-24,132413.03,217.98,600,1625.03
2024-10-25,134819.03,221.99,600,1625.03
2024-10-28,133913.03,220.48,600,1625.03
2024-10-29,134033.03,220.68,600,1625.03
2024-10-30,129923.03,213.83,600,1625.03
2024-10-31,128927.03,212.17,600,1625.03
2024-11-01,128009.03,210.64,600,1625.03
2024-11-04,131831.03,217.01,600,1625.03
2024-11-05,132923.03,218.83,600,1625.03
2024-11-06,132041.03,217.36,600,1625.03
2024-11-07,135713.03,223.48,600,1625.03
2024-11-08,132407.03,217.97,600,1625.03
2024-11-11,133145.03,219.2,600,1625.03
2024-11-12,133823.03,220.33,600,1625.03
2024-11-13,133163.03,219.23,600,1625.03
2024-11-14,130943.03,215.53,600,1625.03
2024-11-15,131051.03,215.71,600,1625.03
2024-11-18,131105.03,215.8,600,1625.03
2024-11-19,133523.03,219.83,600,1625.03
2024-11-20,132725.03,218.5,600,1625.03
2024-11-21,133379.03,219.59,600,1625.03
2024-11-22,129887.03,213.77,600,1625.03
2024-11-25,128069.03,210.74,600,1625.03
2024-11-26,128525.03,211.5,600,1625.03
2024-11-27,129377.03,212.92,600,1625.03
2024-11-28,127493.03,209.78,600,1625.03
2024-11-29,129923.03,213.83,600,1625.03
2024-12-02,132665.03,218.4,600,1625.03
2024-12-03,132785.03,218.6,600,1625.03
2024-12-04,134189.03,220.94,600,1625.03
2024-12-05,134225.03,221.0,600,1625.03
2024-12-06,134219.03,220.99,600,1625.03
2024-12-09,134333.03,221.18,600,1625.03
2024-12-10,135995.03,223.95,600,1625.03
2024-12-11,147125.03,242.5,600,1625.03
2024-12-12,149447.03,246.37,600,1625.03
2024-12-13,152191.03,251.27,0,152191.03
2024-12-16,152191.03,250.56,0,152191.03
