date,equity,close,shares,cash
2024-01-25,81047.06,131.11,0,81047.06
2024-01-26,81047.06,131.0,0,81047.06
2024-01-29,81023.34,131.78,600,1955.34
2024-01-30,78581.34,127.71,600,1955.34
2024-01-31,77735.34,126.3,600,1955.34
2024-02-01,77855.34,126.5,600,1955.34
2024-02-02,76150.76,123.82,0,76150.76
2024-02-05,76150.76,126.57,0,76150.76
2024-02-06,76150.76,132.99,0,76150.76
2024-02-07,76130.68,133.87,500,9195.68
2024-02-08,75990.68,133.59,500,9195.68
2024-02-19,77270.68,136.15,500,9195.68
2024-02-20,76385.68,134.38,500,9195.68
2024-02-21,79705.68,141.02,500,9195.68
2024-02-22,79745.68,141.1,500,9195.68
2024-02-23,80050.68,141.71,500,9195.68
2024-02-26,79075.68,139.76,500,9195.68
2024-02-27,79075.68,139.76,500,9195.68
2024-02-28,78960.68,139.53,500,9195.68
2024-02-29,80320.68,142.25,500,9195.68
2024-03-01,80490.68,142.59,500,9195.68
2024-03-04,79360.68,140.33,500,9195.68
2024-03-05,79990.68,141.59,500,9195.68
2024-03-06,78725.68,139.06,500,9195.68
2024-03-07,78320.68,138.25,500,9195.68
2024-03-08,78405.68,138.42,500,9195.68
2024-03-11,79775.68,141.16,500,9195.68
2024-03-12,83350.68,148.31,500,9195.68
2024-03-13,83075.68,147.76,500,9195.68
2024-03-14,83975.68,149.56,500,9195.68
2024-03-15,85440.68,152.49,500,9195.68
2024-03-18,85945.68,153.5,500,9195.68
2024-03-19,87880.68,157.37,500,9195.68
2024-03-20,87670.68,156.95,500,9195.68
2024-03-21,87500.68,156.61,500,9195.68
2024-03-22,85910.68,153.43,500,9195.68
2024-03-25,85055.68,151.72,500,9195.68
2024-03-26,86805.68,155.22,500,9195.68
2024-03-27,85525.68,152.66,500,9195.68
2024-03-28,85745.68,153.1,500,9195.68
2024-03-29,85950.68,153.51,500,9195.68
2024-04-01,87835.68,157.28,500,9195.68
2024-04-02,86945.68,155.5,500,9195.68
2024-04-03,86495.68,154.6,500,9195.68
2024-04-08,82840.68,147.29,500,9195.68
2024-04-09,82435.68,146.48,500,9195.68
2024-04-10,80662.65,143.12,0,80662.65
2024-04-11,80662.65,142.34,0,80662.65
2024-04-12,80662.65,140.49,0,80662.65
2024-04-15,80662.65,147.32,0,80662.65
2024-04-16,80662.65,144.97,0,80662.65
2024-04-17,80662.65,145.3,0,80662.65
2024-04-18,80662.65,144.98,0,80662.65
2024-04-19,80662.65,142.9,0,80662.65
2024-04-22,80662.65,144.56,0,80662.65
2024-04-23,80662.65,147.03,0,80662.65
2024-04-24,80662.65,148.98,0,80662.65
2024-04-25,80662.65,148.98,0,80662.65
2024-04-26,80639.82,152.25,500,4514.82
2024-04-29,80389.82,151.75,500,4514.82
2024-04-30,79729.82,150.43,500,4514.82
2024-05-06,82019.82,155.01,500,4514.82
2024-05-07,82484.82,155.94,500,4514.82
2024-05-08,82014.82,155.0,500,4514.82
2024-05-09,81934.82,154.84,500,4514.82
2024-05-10,81729.82,154.43,500,4514.82
2024-05-13,80064.82,151.1,500,4514.82
2024-05-14,80184.82,151.34,500,4514.82
2024-05-15,80199.82,151.37,500,4514.82
2024-05-16,81539.82,154.05,500,4514.82
2024-05-17,82719.82,156.41,500,4514.82
2024-05-20,83164.82,157.3,500,4514.82
2024-05-21,82784.82,156.54,500,4514.82
2024-05-22,82074.82,155.12,500,4514.82
